id,season,year,month,hour,weekday,holiday,working_day,weather_situation,temperature,feeling_temperature,humidity,windspeed,casual_users,registered_users,total_users,casual_users_fraction,registered_users_fraction,weekday_normalized,hour_normalized,weather_situation_normalized
214,1,0,1,4,1,False,True,1,0.1,0.1212,0.54,0.1343,1,2,3,0.3333,0.6667,0.1667,0.1739,0.0
215,1,0,1,5,1,False,True,1,0.1,0.1061,0.54,0.2537,0,3,3,0.0,1.0,0.1667,0.2174,0.0
216,1,0,1,6,1,False,True,1,0.12,0.1212,0.5,0.2836,0,31,31,0.0,1.0,0.1667,0.2609,0.0
217,1,0,1,7,1,False,True,1,0.12,0.1212,0.5,0.2239,2,75,77,0.026,0.974,0.1667,0.3043,0.0
218,1,0,1,8,1,False,True,2,0.12,0.1212,0.5,0.2836,4,184,188,0.0213,0.9787,0.1667,0.3478,0.3333
219,1,0,1,9,1,False,True,2,0.14,0.1212,0.5,0.2537,2,92,94,0.0213,0.9787,0.1667,0.3913,0.3333
220,1,0,1,10,1,False,True,2,0.14,0.1212,0.5,0.2985,0,31,31,0.0,1.0,0.1667,0.4348,0.3333
221,1,0,1,11,1,False,True,2,0.16,0.1364,0.47,0.2836,2,28,30,0.0667,0.9333,0.1667,0.4783,0.3333
222,1,0,1,12,1,False,True,2,0.2,0.1818,0.4,0.2836,5,47,52,0.0962,0.9038,0.1667,0.5217,0.3333
223,1,0,1,13,1,False,True,2,0.2,0.1818,0.4,0.2836,4,50,54,0.0741,0.9259,0.1667,0.5652,0.3333
224,1,0,1,14,1,False,True,2,0.2,0.197,0.4,0.2239,0,47,47,0.0,1.0,0.1667,0.6087,0.3333
225,1,0,1,15,1,False,True,2,0.2,0.197,0.4,0.2239,2,43,45,0.0444,0.9556,0.1667,0.6522,0.3333
226,1,0,1,16,1,False,True,1,0.2,0.2121,0.4,0.1343,4,70,74,0.0541,0.9459,0.1667,0.6957,0.0
227,1,0,1,17,1,False,True,1,0.2,0.2273,0.4,0.1045,4,174,178,0.0225,0.9775,0.1667,0.7391,0.0
228,1,0,1,18,1,False,True,1,0.2,0.197,0.4,0.2239,1,154,155,0.0065,0.9935,0.1667,0.7826,0.0
229,1,0,1,19,1,False,True,1,0.16,0.1667,0.47,0.1642,3,92,95,0.0316,0.9684,0.1667,0.8261,0.0
230,1,0,1,20,1,False,True,1,0.16,0.1667,0.5,0.1642,1,73,74,0.0135,0.9865,0.1667,0.8696,0.0
231,1,0,1,21,1,False,True,1,0.14,0.1364,0.59,0.194,1,37,38,0.0263,0.9737,0.1667,0.913,0.0
232,1,0,1,22,1,False,True,1,0.14,0.1515,0.59,0.1642,2,22,24,0.0833,0.9167,0.1667,0.9565,0.0
233,1,0,1,23,1,False,True,1,0.14,0.1515,0.59,0.1642,0,18,18,0.0,1.0,0.1667,1.0,0.0
234,1,0,1,0,2,False,True,1,0.14,0.1667,0.59,0.1045,2,10,12,0.1667,0.8333,0.3333,0.0,0.0
235,1,0,1,1,2,False,True,1,0.14,0.1515,0.59,0.1642,0,3,3,0.0,1.0,0.3333,0.0435,0.0
236,1,0,1,2,2,False,True,2,0.16,0.1515,0.55,0.194,0,3,3,0.0,1.0,0.3333,0.087,0.3333
237,1,0,1,5,2,False,True,2,0.16,0.1818,0.55,0.1343,0,6,6,0.0,1.0,0.3333,0.2174,0.3333
238,1,0,1,6,2,False,True,2,0.16,0.1818,0.55,0.1343,0,27,27,0.0,1.0,0.3333,0.2609,0.3333
239,1,0,1,7,2,False,True,2,0.16,0.2273,0.55,0.0,2,97,99,0.0202,0.9798,0.3333,0.3043,0.3333
240,1,0,1,8,2,False,True,2,0.18,0.2121,0.51,0.0896,3,214,217,0.0138,0.9862,0.3333,0.3478,0.3333
241,1,0,1,9,2,False,True,2,0.18,0.197,0.51,0.1642,3,127,130,0.0231,0.9769,0.3333,0.3913,0.3333
242,1,0,1,10,2,False,True,2,0.2,0.2121,0.51,0.1642,3,51,54,0.0556,0.9444,0.3333,0.4348,0.3333
243,1,0,1,11,2,False,True,2,0.2,0.2121,0.47,0.1343,4,31,35,0.1143,0.8857,0.3333,0.4783,0.3333
244,1,0,1,12,2,False,True,2,0.2,0.2273,0.51,0.1045,2,55,57,0.0351,0.9649,0.3333,0.5217,0.3333
245,1,0,1,13,2,False,True,2,0.2,0.2273,0.59,0.0896,6,46,52,0.1154,0.8846,0.3333,0.5652,0.3333
246,1,0,1,14,2,False,True,2,0.2,0.2273,0.59,0.0896,3,60,63,0.0476,0.9524,0.3333,0.6087,0.3333
247,1,0,1,15,2,False,True,2,0.16,0.197,0.8,0.0896,2,45,47,0.0426,0.9574,0.3333,0.6522,0.3333
248,1,0,1,16,2,False,True,2,0.16,0.1515,0.86,0.2239,4,72,76,0.0526,0.9474,0.3333,0.6957,0.3333
249,1,0,1,17,2,False,True,2,0.16,0.1515,0.86,0.2239,6,130,136,0.0441,0.9559,0.3333,0.7391,0.3333
250,1,0,1,18,2,False,True,3,0.16,0.1818,0.93,0.1045,1,94,95,0.0105,0.9895,0.3333,0.7826,0.6667
251,1,0,1,19,2,False,True,3,0.16,0.2273,0.93,0.0,0,51,51,0.0,1.0,0.3333,0.8261,0.6667
252,1,0,1,20,2,False,True,3,0.16,0.1515,0.93,0.194,0,32,32,0.0,1.0,0.3333,0.8696,0.6667
253,1,0,1,21,2,False,True,3,0.16,0.197,0.86,0.0896,0,20,20,0.0,1.0,0.3333,0.913,0.6667
254,1,0,1,22,2,False,True,3,0.16,0.1818,0.93,0.1045,1,28,29,0.0345,0.9655,0.3333,0.9565,0.6667
255,1,0,1,23,2,False,True,3,0.16,0.197,0.93,0.0896,1,18,19,0.0526,0.9474,0.3333,1.0,0.6667
256,1,0,1,0,3,False,True,2,0.16,0.197,0.86,0.0896,0,7,7,0.0,1.0,0.5,0.0,0.3333
257,1,0,1,1,3,False,True,2,0.16,0.1818,0.86,0.1045,0,6,6,0.0,1.0,0.5,0.0435,0.3333
258,1,0,1,2,3,False,True,1,0.14,0.1515,0.86,0.1343,0,1,1,0.0,1.0,0.5,0.087,0.0
259,1,0,1,5,3,False,True,1,0.14,0.1515,0.86,0.1642,0,5,5,0.0,1.0,0.5,0.2174,0.0
260,1,0,1,6,3,False,True,1,0.12,0.1515,0.93,0.1343,0,16,16,0.0,1.0,0.5,0.2609,0.0
261,1,0,1,7,3,False,True,1,0.14,0.1515,0.69,0.1343,0,54,54,0.0,1.0,0.5,0.3043,0.0
262,1,0,1,8,3,False,True,1,0.16,0.1667,0.59,0.1642,3,125,128,0.0234,0.9766,0.5,0.3478,0.0
263,1,0,1,9,3,False,True,1,0.16,0.1364,0.59,0.3284,3,78,81,0.037,0.963,0.5,0.3913,0.0
264,1,0,1,10,3,False,True,1,0.18,0.1818,0.55,0.2239,0,39,39,0.0,1.0,0.5,0.4348,0.0
265,1,0,1,11,3,False,True,1,0.2,0.1818,0.51,0.3881,3,32,35,0.0857,0.9143,0.5,0.4783,0.0
266,1,0,1,12,3,False,True,1,0.2,0.1515,0.47,0.5821,3,52,55,0.0545,0.9455,0.5,0.5217,0.0
267,1,0,1,13,3,False,True,1,0.22,0.197,0.44,0.3582,0,49,49,0.0,1.0,0.5,0.5652,0.0
268,1,0,1,14,3,False,True,1,0.2,0.1818,0.47,0.3284,0,44,44,0.0,1.0,0.5,0.6087,0.0
269,1,0,1,15,3,False,True,1,0.2,0.1667,0.47,0.4179,1,48,49,0.0204,0.9796,0.5,0.6522,0.0
270,1,0,1,16,3,False,True,1,0.22,0.197,0.44,0.3284,5,63,68,0.0735,0.9265,0.5,0.6957,0.0
271,1,0,1,17,3,False,True,1,0.2,0.1818,0.47,0.3582,0,139,139,0.0,1.0,0.5,0.7391,0.0
272,1,0,1,18,3,False,True,1,0.2,0.1515,0.47,0.5224,2,135,137,0.0146,0.9854,0.5,0.7826,0.0
273,1,0,1,19,3,False,True,1,0.18,0.1515,0.47,0.4179,1,82,83,0.012,0.988,0.5,0.8261,0.0
274,1,0,1,20,3,False,True,1,0.16,0.1364,0.5,0.3284,2,54,56,0.0357,0.9643,0.5,0.8696,0.0
275,1,0,1,21,3,False,True,1,0.16,0.1364,0.55,0.3284,0,57,57,0.0,1.0,0.5,0.913,0.0
276,1,0,1,22,3,False,True,1,0.16,0.1212,0.55,0.4478,1,32,33,0.0303,0.9697,0.5,0.9565,0.0
277,1,0,1,23,3,False,True,1,0.14,0.1061,0.59,0.4179,1,19,20,0.05,0.95,0.5,1.0,0.0
278,1,0,1,0,4,False,True,1,0.14,0.1212,0.59,0.2836,1,6,7,0.1429,0.8571,0.6667,0.0,0.0
279,1,0,1,1,4,False,True,1,0.14,0.1212,0.5,0.2836,0,2,2,0.0,1.0,0.6667,0.0435,0.0
280,1,0,1,2,4,False,True,1,0.14,0.1212,0.5,0.3582,0,2,2,0.0,1.0,0.6667,0.087,0.0
281,1,0,1,3,4,False,True,1,0.14,0.1212,0.5,0.3284,0,3,3,0.0,1.0,0.6667,0.1304,0.0
282,1,0,1,4,4,False,True,1,0.14,0.1212,0.5,0.2537,0,4,4,0.0,1.0,0.6667,0.1739,0.0
283,1,0,1,5,4,False,True,1,0.14,0.1212,0.5,0.2985,0,3,3,0.0,1.0,0.6667,0.2174,0.0
284,1,0,1,6,4,False,True,1,0.12,0.1515,0.54,0.1343,0,28,28,0.0,1.0,0.6667,0.2609,0.0
285,1,0,1,7,4,False,True,1,0.12,0.1515,0.54,0.1343,0,72,72,0.0,1.0,0.6667,0.3043,0.0
286,1,0,1,8,4,False,True,1,0.14,0.1364,0.5,0.194,5,197,202,0.0248,0.9752,0.6667,0.3478,0.0
287,1,0,1,9,4,False,True,1,0.14,0.1212,0.5,0.3284,2,137,139,0.0144,0.9856,0.6667,0.3913,0.0
288,1,0,1,10,4,False,True,2,0.16,0.1364,0.5,0.3582,2,36,38,0.0526,0.9474,0.6667,0.4348,0.3333
289,1,0,1,11,4,False,True,2,0.2,0.1667,0.44,0.4478,4,33,37,0.1081,0.8919,0.6667,0.4783,0.3333
290,1,0,1,12,4,False,True,1,0.2,0.1667,0.44,0.4179,3,49,52,0.0577,0.9423,0.6667,0.5217,0.0
291,1,0,1,13,4,False,True,1,0.22,0.197,0.41,0.4478,2,81,83,0.0241,0.9759,0.6667,0.5652,0.0
292,1,0,1,14,4,False,True,1,0.22,0.197,0.41,0.3881,3,39,42,0.0714,0.9286,0.6667,0.6087,0.0
293,1,0,1,15,4,False,True,1,0.24,0.2121,0.38,0.2985,5,55,60,0.0833,0.9167,0.6667,0.6522,0.0
294,1,0,1,16,4,False,True,1,0.24,0.2121,0.38,0.3582,2,76,78,0.0256,0.9744,0.6667,0.6957,0.0
295,1,0,1,17,4,False,True,1,0.2,0.1818,0.4,0.2836,4,158,162,0.0247,0.9753,0.6667,0.7391,0.0
296,1,0,1,18,4,False,True,1,0.2,0.1818,0.4,0.3284,3,141,144,0.0208,0.9792,0.6667,0.7826,0.0
297,1,0,1,19,4,False,True,1,0.16,0.1515,0.47,0.2537,1,98,99,0.0101,0.9899,0.6667,0.8261,0.0
298,1,0,1,20,4,False,True,1,0.16,0.1515,0.47,0.2239,0,64,64,0.0,1.0,0.6667,0.8696,0.0
299,1,0,1,21,4,False,True,1,0.14,0.1212,0.46,0.2985,0,40,40,0.0,1.0,0.6667,0.913,0.0
300,1,0,1,22,4,False,True,1,0.14,0.1212,0.46,0.3284,0,30,30,0.0,1.0,0.6667,0.9565,0.0
301,1,0,1,23,4,False,True,1,0.12,0.1364,0.5,0.194,1,14,15,0.0667,0.9333,0.6667,1.0,0.0
302,1,0,1,0,5,False,True,1,0.12,0.1364,0.5,0.194,0,14,14,0.0,1.0,0.8333,0.0,0.0
303,1,0,1,1,5,False,True,1,0.1,0.1212,0.54,0.1642,0,5,5,0.0,1.0,0.8333,0.0435,0.0
304,1,0,1,2,5,False,True,1,0.1,0.1212,0.54,0.1343,0,1,1,0.0,1.0,0.8333,0.087,0.0
305,1,0,1,3,5,False,True,1,0.1,0.1364,0.54,0.1045,0,1,1,0.0,1.0,0.8333,0.1304,0.0
306,1,0,1,5,5,False,True,1,0.1,0.1364,0.54,0.0896,0,8,8,0.0,1.0,0.8333,0.2174,0.0
307,1,0,1,6,5,False,True,1,0.1,0.1818,0.54,0.0,0,17,17,0.0,1.0,0.8333,0.2609,0.0
308,1,0,1,7,5,False,True,1,0.1,0.1212,0.74,0.1642,0,70,70,0.0,1.0,0.8333,0.3043,0.0
309,1,0,1,8,5,False,True,1,0.12,0.1667,0.68,0.0,2,156,158,0.0127,0.9873,0.8333,0.3478,0.0
310,1,0,1,9,5,False,True,1,0.14,0.1515,0.69,0.1343,0,117,117,0.0,1.0,0.8333,0.3913,0.0
311,1,0,1,10,5,False,True,1,0.18,0.1818,0.55,0.194,4,40,44,0.0909,0.9091,0.8333,0.4348,0.0
312,1,0,1,11,5,False,True,1,0.18,0.1667,0.51,0.2836,6,47,53,0.1132,0.8868,0.8333,0.4783,0.0
313,1,0,1,12,5,False,True,1,0.2,0.197,0.44,0.2537,2,59,61,0.0328,0.9672,0.8333,0.5217,0.0
314,1,0,1,13,5,False,True,1,0.22,0.197,0.37,0.3881,4,73,77,0.0519,0.9481,0.8333,0.5652,0.0
315,1,0,1,14,5,False,True,1,0.22,0.2121,0.41,0.2836,5,59,64,0.0781,0.9219,0.8333,0.6087,0.0
316,1,0,1,15,5,False,True,1,0.24,0.2424,0.38,0.1642,9,59,68,0.1324,0.8676,0.8333,0.6522,0.0
317,1,0,1,16,5,False,True,1,0.22,0.2424,0.41,0.1045,3,87,90,0.0333,0.9667,0.8333,0.6957,0.0
318,1,0,1,17,5,False,True,1,0.22,0.2273,0.41,0.1642,4,155,159,0.0252,0.9748,0.8333,0.7391,0.0
319,1,0,1,18,5,False,True,1,0.2,0.2576,0.47,0.0,5,134,139,0.036,0.964,0.8333,0.7826,0.0
320,1,0,1,19,5,False,True,1,0.16,0.197,0.59,0.0896,3,89,92,0.0326,0.9674,0.8333,0.8261,0.0
321,1,0,1,20,5,False,True,1,0.18,0.2424,0.59,0.0,0,68,68,0.0,1.0,0.8333,0.8696,0.0
322,1,0,1,21,5,False,True,1,0.16,0.2273,0.69,0.0,4,48,52,0.0769,0.9231,0.8333,0.913,0.0
323,1,0,1,22,5,False,True,2,0.16,0.2273,0.69,0.0,2,34,36,0.0556,0.9444,0.8333,0.9565,0.3333
324,1,0,1,23,5,False,True,2,0.18,0.2424,0.55,0.0,1,26,27,0.037,0.963,0.8333,1.0,0.3333
325,1,0,1,0,6,False,False,1,0.18,0.2424,0.55,0.0,3,25,28,0.1071,0.8929,1.0,0.0,0.0
326,1,0,1,1,6,False,False,2,0.16,0.197,0.59,0.0896,2,18,20,0.1,0.9,1.0,0.0435,0.3333
327,1,0,1,2,6,False,False,2,0.16,0.197,0.59,0.0896,0,12,12,0.0,1.0,1.0,0.087,0.3333
328,1,0,1,3,6,False,False,2,0.16,0.2273,0.59,0.0,1,7,8,0.125,0.875,1.0,0.1304,0.3333
329,1,0,1,4,6,False,False,2,0.16,0.2273,0.59,0.0,0,5,5,0.0,1.0,1.0,0.1739,0.3333
330,1,0,1,5,6,False,False,1,0.16,0.2273,0.59,0.0,0,1,1,0.0,1.0,1.0,0.2174,0.0
331,1,0,1,6,6,False,False,1,0.14,0.1667,0.63,0.1045,1,2,3,0.3333,0.6667,1.0,0.2609,0.0
332,1,0,1,7,6,False,False,1,0.14,0.2121,0.63,0.0,1,9,10,0.1,0.9,1.0,0.3043,0.0
333,1,0,1,8,6,False,False,1,0.14,0.1515,0.63,0.1343,1,22,23,0.0435,0.9565,1.0,0.3478,0.0
334,1,0,1,9,6,False,False,1,0.16,0.1818,0.64,0.1343,2,31,33,0.0606,0.9394,1.0,0.3913,0.0
335,1,0,1,10,6,False,False,1,0.18,0.197,0.59,0.1642,2,57,59,0.0339,0.9661,1.0,0.4348,0.0
336,1,0,1,11,6,False,False,1,0.2,0.197,0.55,0.2239,18,54,72,0.25,0.75,1.0,0.4783,0.0
337,1,0,1,12,6,False,False,1,0.24,0.2273,0.48,0.2239,15,74,89,0.1685,0.8315,1.0,0.5217,0.0
338,1,0,1,13,6,False,False,1,0.28,0.2576,0.38,0.2985,21,80,101,0.2079,0.7921,1.0,0.5652,0.0
339,1,0,1,14,6,False,False,1,0.3,0.2879,0.39,0.2836,26,92,118,0.2203,0.7797,1.0,0.6087,0.0
340,1,0,1,15,6,False,False,2,0.32,0.3182,0.36,0.194,21,108,129,0.1628,0.8372,1.0,0.6522,0.3333
341,1,0,1,16,6,False,False,2,0.34,0.3333,0.34,0.194,33,95,128,0.2578,0.7422,1.0,0.6957,0.3333
342,1,0,1,17,6,False,False,2,0.32,0.303,0.36,0.2836,29,54,83,0.3494,0.6506,1.0,0.7391,0.3333
343,1,0,1,18,6,False,False,2,0.3,0.2879,0.45,0.2537,15,69,84,0.1786,0.8214,1.0,0.7826,0.3333
344,1,0,1,19,6,False,False,2,0.32,0.303,0.39,0.2537,14,60,74,0.1892,0.8108,1.0,0.8261,0.3333
345,1,0,1,20,6,False,False,2,0.32,0.303,0.39,0.2537,6,35,41,0.1463,0.8537,1.0,0.8696,0.3333
346,1,0,1,21,6,False,False,2,0.32,0.303,0.39,0.2239,6,51,57,0.1053,0.8947,1.0,0.913,0.3333
347,1,0,1,22,6,False,False,2,0.3,0.3182,0.42,0.1045,0,26,26,0.0,1.0,1.0,0.9565,0.3333
348,1,0,1,23,6,False,False,1,0.3,0.2879,0.45,0.2836,5,39,44,0.1136,0.8864,1.0,1.0,0.0
349,1,0,1,0,0,False,False,1,0.26,0.303,0.56,0.0,6,33,39,0.1538,0.8462,0.0,0.0,0.0
350,1,0,1,1,0,False,False,1,0.26,0.2727,0.56,0.1343,4,19,23,0.1739,0.8261,0.0,0.0435,0.0
351,1,0,1,2,0,False,False,1,0.26,0.2879,0.56,0.0896,3,13,16,0.1875,0.8125,0.0,0.087,0.0
352,1,0,1,3,0,False,False,1,0.22,0.2727,0.69,0.0,9,6,15,0.6,0.4,0.0,0.1304,0.0
353,1,0,1,4,0,False,False,1,0.26,0.2576,0.56,0.1642,0,1,1,0.0,1.0,0.0,0.1739,0.0
354,1,0,1,5,0,False,False,2,0.26,0.2576,0.56,0.1642,1,1,2,0.5,0.5,0.0,0.2174,0.3333
355,1,0,1,6,0,False,False,2,0.26,0.2576,0.56,0.1642,0,1,1,0.0,1.0,0.0,0.2609,0.3333
356,1,0,1,7,0,False,False,2,0.24,0.2121,0.56,0.2985,0,3,3,0.0,1.0,0.0,0.3043,0.3333
357,1,0,1,8,0,False,False,1,0.22,0.2121,0.55,0.2836,0,18,18,0.0,1.0,0.0,0.3478,0.0
358,1,0,1,9,0,False,False,1,0.22,0.2121,0.51,0.2537,3,29,32,0.0938,0.9062,0.0,0.3913,0.0
359,1,0,1,10,0,False,False,1,0.22,0.2121,0.51,0.2836,8,71,79,0.1013,0.8987,0.0,0.4348,0.0
360,1,0,1,11,0,False,False,1,0.24,0.2273,0.44,0.2537,23,70,93,0.2473,0.7527,0.0,0.4783,0.0
361,1,0,1,12,0,False,False,1,0.24,0.2121,0.41,0.2836,29,75,104,0.2788,0.7212,0.0,0.5217,0.0
362,1,0,1,13,0,False,False,1,0.26,0.2273,0.35,0.2985,23,95,118,0.1949,0.8051,0.0,0.5652,0.0
363,1,0,1,14,0,False,False,1,0.28,0.2727,0.36,0.2537,22,69,91,0.2418,0.7582,0.0,0.6087,0.0
364,1,0,1,15,0,False,False,1,0.26,0.2424,0.38,0.2537,35,78,113,0.3097,0.6903,0.0,0.6522,0.0
365,1,0,1,16,0,False,False,1,0.24,0.2273,0.38,0.2239,22,77,99,0.2222,0.7778,0.0,0.6957,0.0
366,1,0,1,17,0,False,False,1,0.22,0.2121,0.37,0.2537,23,82,105,0.219,0.781,0.0,0.7391,0.0
367,1,0,1,18,0,False,False,1,0.2,0.2121,0.4,0.1642,11,56,67,0.1642,0.8358,0.0,0.7826,0.0
368,1,0,1,19,0,False,False,1,0.18,0.197,0.47,0.1343,14,47,61,0.2295,0.7705,0.0,0.8261,0.0
369,1,0,1,20,0,False,False,1,0.18,0.197,0.47,0.1642,7,50,57,0.1228,0.8772,0.0,0.8696,0.0
370,1,0,1,21,0,False,False,1,0.18,0.197,0.51,0.1642,6,22,28,0.2143,0.7857,0.0,0.913,0.0
371,1,0,1,22,0,False,False,2,0.2,0.2121,0.49,0.1343,2,19,21,0.0952,0.9048,0.0,0.9565,0.3333
372,1,0,1,23,0,False,False,2,0.2,0.2273,0.4,0.1045,0,18,18,0.0,1.0,0.0,1.0,0.3333
373,1,0,1,0,1,True,False,2,0.2,0.197,0.47,0.2239,1,16,17,0.0588,0.9412,0.1667,0.0,0.3333
374,1,0,1,1,1,True,False,2,0.2,0.197,0.44,0.194,1,15,16,0.0625,0.9375,0.1667,0.0435,0.3333
375,1,0,1,2,1,True,False,2,0.18,0.1667,0.43,0.2537,0,8,8,0.0,1.0,0.1667,0.087,0.3333
376,1,0,1,3,1,True,False,2,0.18,0.1818,0.43,0.194,0,2,2,0.0,1.0,0.1667,0.1304,0.3333
377,1,0,1,4,1,True,False,2,0.18,0.197,0.43,0.1343,1,2,3,0.3333,0.6667,0.1667,0.1739,0.3333
378,1,0,1,5,1,True,False,2,0.18,0.197,0.43,0.1642,0,1,1,0.0,1.0,0.1667,0.2174,0.3333
379,1,0,1,6,1,True,False,2,0.18,0.1818,0.43,0.194,0,5,5,0.0,1.0,0.1667,0.2609,0.3333
380,1,0,1,7,1,True,False,2,0.16,0.1818,0.5,0.1343,4,9,13,0.3077,0.6923,0.1667,0.3043,0.3333
381,1,0,1,8,1,True,False,2,0.16,0.1515,0.47,0.2239,3,30,33,0.0909,0.9091,0.1667,0.3478,0.3333
382,1,0,1,9,1,True,False,2,0.16,0.1515,0.47,0.2239,8,39,47,0.1702,0.8298,0.1667,0.3913,0.3333
383,1,0,1,10,1,True,False,2,0.16,0.1515,0.5,0.2537,7,50,57,0.1228,0.8772,0.1667,0.4348,0.3333
384,1,0,1,11,1,True,False,2,0.16,0.1515,0.55,0.194,9,55,64,0.1406,0.8594,0.1667,0.4783,0.3333
385,1,0,1,12,1,True,False,2,0.18,0.197,0.47,0.1343,10,70,80,0.125,0.875,0.1667,0.5217,0.3333
386,1,0,1,13,1,True,False,2,0.18,0.197,0.47,0.1343,13,80,93,0.1398,0.8602,0.1667,0.5652,0.3333
387,1,0,1,14,1,True,False,2,0.18,0.2121,0.43,0.1045,12,74,86,0.1395,0.8605,0.1667,0.6087,0.3333
388,1,0,1,15,1,True,False,2,0.2,0.2121,0.47,0.1642,21,72,93,0.2258,0.7742,0.1667,0.6522,0.3333
389,1,0,1,16,1,True,False,2,0.2,0.2121,0.47,0.1642,6,76,82,0.0732,0.9268,0.1667,0.6957,0.3333
390,1,0,1,17,1,True,False,1,0.2,0.197,0.51,0.194,4,67,71,0.0563,0.9437,0.1667,0.7391,0.0
391,1,0,1,18,1,True,False,2,0.18,0.1667,0.55,0.2537,7,85,92,0.0761,0.9239,0.1667,0.7826,0.3333
392,1,0,1,19,1,True,False,3,0.18,0.1818,0.59,0.194,2,58,60,0.0333,0.9667,0.1667,0.8261,0.6667
393,1,0,1,20,1,True,False,3,0.16,0.1515,0.8,0.194,4,29,33,0.1212,0.8788,0.1667,0.8696,0.6667
394,1,0,1,21,1,True,False,3,0.16,0.1515,0.8,0.194,3,24,27,0.1111,0.8889,0.1667,0.913,0.6667
395,1,0,1,22,1,True,False,3,0.14,0.1212,0.93,0.2537,0,13,13,0.0,1.0,0.1667,0.9565,0.6667
396,1,0,1,23,1,True,False,3,0.16,0.1364,0.86,0.2836,1,3,4,0.25,0.75,0.1667,1.0,0.6667
397,1,0,1,12,2,False,True,2,0.2,0.1818,0.86,0.3284,0,3,3,0.0,1.0,0.3333,0.5217,0.3333
398,1,0,1,13,2,False,True,2,0.2,0.197,0.86,0.2239,0,22,22,0.0,1.0,0.3333,0.5652,0.3333
399,1,0,1,14,2,False,True,2,0.22,0.2273,0.8,0.1642,2,26,28,0.0714,0.9286,0.3333,0.6087,0.3333
400,1,0,1,15,2,False,True,2,0.22,0.2273,0.87,0.1642,3,32,35,0.0857,0.9143,0.3333,0.6522,0.3333
401,1,0,1,16,2,False,True,2,0.22,0.2273,0.87,0.194,0,61,61,0.0,1.0,0.3333,0.6957,0.3333
402,1,0,1,17,2,False,True,2,0.22,0.2273,0.82,0.194,1,124,125,0.008,0.992,0.3333,0.7391,0.3333
403,1,0,1,18,2,False,True,2,0.22,0.2273,0.8,0.1642,1,132,133,0.0075,0.9925,0.3333,0.7826,0.3333
404,1,0,1,19,2,False,True,2,0.22,0.2273,0.8,0.1343,1,98,99,0.0101,0.9899,0.3333,0.8261,0.3333
405,1,0,1,20,2,False,True,2,0.22,0.2727,0.87,0.0,0,83,83,0.0,1.0,0.3333,0.8696,0.3333
406,1,0,1,21,2,False,True,2,0.22,0.2424,0.93,0.1045,0,41,41,0.0,1.0,0.3333,0.913,0.3333
407,1,0,1,22,2,False,True,2,0.22,0.2576,0.93,0.0896,0,33,33,0.0,1.0,0.3333,0.9565,0.3333
408,1,0,1,23,2,False,True,2,0.22,0.2727,0.93,0.0,1,19,20,0.05,0.95,0.3333,1.0,0.3333
409,1,0,1,0,3,False,True,2,0.22,0.2727,0.93,0.0,0,3,3,0.0,1.0,0.5,0.0,0.3333
410,1,0,1,1,3,False,True,3,0.22,0.2273,0.93,0.1343,1,6,7,0.1429,0.8571,0.5,0.0435,0.6667
411,1,0,1,2,3,False,True,3,0.22,0.2273,0.93,0.1343,0,3,3,0.0,1.0,0.5,0.087,0.6667
412,1,0,1,4,3,False,True,3,0.22,0.2273,0.93,0.1343,1,1,2,0.5,0.5,0.5,0.1739,0.6667
413,1,0,1,5,3,False,True,2,0.22,0.2576,0.93,0.0896,0,7,7,0.0,1.0,0.5,0.2174,0.3333
414,1,0,1,6,3,False,True,2,0.22,0.2576,0.93,0.0896,0,32,32,0.0,1.0,0.5,0.2609,0.3333
415,1,0,1,7,3,False,True,2,0.24,0.2576,0.92,0.1045,1,89,90,0.0111,0.9889,0.5,0.3043,0.3333
416,1,0,1,8,3,False,True,2,0.24,0.2576,0.93,0.1045,1,196,197,0.0051,0.9949,0.5,0.3478,0.3333
417,1,0,1,9,3,False,True,2,0.24,0.2576,0.93,0.1045,2,107,109,0.0183,0.9817,0.5,0.3913,0.3333
418,1,0,1,10,3,False,True,2,0.26,0.2727,0.93,0.1343,1,46,47,0.0213,0.9787,0.5,0.4348,0.3333
419,1,0,1,11,3,False,True,2,0.28,0.303,0.87,0.0896,5,47,52,0.0962,0.9038,0.5,0.4783,0.3333
420,1,0,1,12,3,False,True,2,0.3,0.3182,0.81,0.0896,5,65,70,0.0714,0.9286,0.5,0.5217,0.3333
421,1,0,1,13,3,False,True,1,0.4,0.4091,0.62,0.2836,11,67,78,0.141,0.859,0.5,0.5652,0.0
422,1,0,1,14,3,False,True,1,0.4,0.4091,0.58,0.2537,7,68,75,0.0933,0.9067,0.5,0.6087,0.0
423,1,0,1,15,3,False,True,1,0.4,0.4091,0.54,0.2836,4,78,82,0.0488,0.9512,0.5,0.6522,0.0
424,1,0,1,16,3,False,True,1,0.38,0.3939,0.58,0.3881,10,94,104,0.0962,0.9038,0.5,0.6957,0.0
425,1,0,1,17,3,False,True,1,0.36,0.3333,0.57,0.3284,7,190,197,0.0355,0.9645,0.5,0.7391,0.0
426,1,0,1,18,3,False,True,1,0.34,0.3182,0.61,0.2836,5,156,161,0.0311,0.9689,0.5,0.7826,0.0
427,1,0,1,19,3,False,True,1,0.32,0.2879,0.57,0.4179,4,108,112,0.0357,0.9643,0.5,0.8261,0.0
